SPNCRNA.147		SPNG30
SPNCRNA.1470	ser2-antisense-1	
SPNCRNA.1471	pof9-antisense-1	
SPNCRNA.1472		
SPNCRNA.1473	spo14-antisense-1	
SPNCRNA.1474		SPNCRNA.379,SPNG1528
SPNCRNA.1475	tra1-antisense-1	
SPNCRNA.1476	mcp4-antisense-1	
SPNCRNA.1477		
SPNCRNA.1478	pab2-antisense-1	
SPNCRNA.1479		
SPNCRNA.148		SPNG60
SPNCRNA.1480	SPBC16E9.20-antisense-1	
SPNCRNA.1481	rem1-antisense-1	
SPNCRNA.1482		
SPNCRNA.1483		
SPNCRNA.1484	pdp1-antisense-1	
SPNCRNA.1485		
SPNCRNA.1487	mag2-antisense-1	
SPNCRNA.1488	SPBC23G7.13c-antisense-1	
SPNCRNA.1489	aim27-antisense-1	
SPNCRNA.1490		
SPNCRNA.1491		
SPNCRNA.1492	rct1-antisense-1	
SPNCRNA.1493		
SPNCRNA.1494	meu17-antisense-1	
SPNCRNA.1495	cdc18-antisense-1	
SPNCRNA.1496		
SPNCRNA.1497		
SPNCRNA.1498	SPBC15C4.04c-antisense-1	
SPNCRNA.1499		
SPNCRNA.15	prl15	SPBC27B12.05-antisense-1
SPNCRNA.1500	his5-antisense-1	
SPNCRNA.1501		
SPNCRNA.1502		
SPNCRNA.1503		
SPNCRNA.1504		
SPNCRNA.1505	SPBC24C6.09c-antisense-1	
SPNCRNA.1506		
SPNCRNA.1507	ulp1-antisense-1	
SPNCRNA.1508	iws1-antisense-1	
SPNCRNA.1509		
SPNCRNA.1510		
SPNCRNA.1511		
SPNCRNA.1512	pvg3-antisense-1	
SPNCRNA.1513	ucp3-antisense-1	
SPNCRNA.1514	fnx1-antisense-1	
SPNCRNA.1515	SPBC12C2.11-antisense-1	
SPNCRNA.1516		
SPNCRNA.1517	srm1-antisense-1	
SPNCRNA.1518	bzz1-antisense-1	
SPNCRNA.1519		
SPNCRNA.1520	pim1-antisense-1	
SPNCRNA.1521		
SPNCRNA.1522		
SPNCRNA.1523	SPBC365.11-antisense-1	
SPNCRNA.1524		
SPNCRNA.1525	psm1-antisense-1	
SPNCRNA.1526	exo1-antisense-1	
SPNCRNA.1527		
SPNCRNA.1528	tri1-antisense-1	
SPNCRNA.1529	orc1-antisense-1	
SPNCRNA.1530		
SPNCRNA.1531		
SPNCRNA.1532		
SPNCRNA.1533		
SPNCRNA.1534		
SPNCRNA.1535	mfg1-antisense-1	
SPNCRNA.1536		
SPNCRNA.1537	SPBC6B1.03c-antisense-1	
SPNCRNA.1538	ubp14-antisense-1	
SPNCRNA.1539	prp1-antisense-1	
SPNCRNA.154		SPNG103
SPNCRNA.1540		
SPNCRNA.1541		
SPNCRNA.1542	SPBC3E7.04c-antisense-1	
SPNCRNA.1543	SPBC3E7.09-antisense-1	
SPNCRNA.1544	syf2-antisense-1	
SPNCRNA.1545	swi10-antisense-1	
SPNCRNA.1546	sfc3-antisense-1	
SPNCRNA.1547		
SPNCRNA.1548	SPBC336.13c-antisense-1	
SPNCRNA.1549		
SPNCRNA.155		SPNG105
SPNCRNA.1550		
SPNCRNA.1551		
SPNCRNA.1552	tfb5-antisense-1	
SPNCRNA.1553		
SPNCRNA.1554		
SPNCRNA.1555		
SPNCRNA.1556		
SPNCRNA.1557	lid2-antisense-1	
SPNCRNA.1558	qcr10-antisense-1	
SPNCRNA.1559		
SPNCRNA.156		SPNG106
SPNCRNA.1560		
SPNCRNA.1561		
SPNCRNA.1562		
SPNCRNA.1563	pof10-antisense-1	
SPNCRNA.1564	SPBC1703.11-antisense-1	
SPNCRNA.1565		
SPNCRNA.1566	SPBC2A9.03-antisense-1	
SPNCRNA.1567		
SPNCRNA.1568	SPBC2D10.08c-antisense-1	
SPNCRNA.1569	mhf1-antisense-1	
SPNCRNA.1570	abc1-antisense-1	
SPNCRNA.1571		
SPNCRNA.1572		
SPNCRNA.1573	SPBC15D4.05-antisense-1	
SPNCRNA.1574	SPBC15D4.09c-antisense-1	
SPNCRNA.1575	amo1-antisense-1	
SPNCRNA.1576		
SPNCRNA.1577	taf73-antisense-1	
SPNCRNA.1578	rpl102-antisense-1	
SPNCRNA.1579	swi3-antisense-1	
SPNCRNA.158		SPNG118-19
SPNCRNA.1580	otg2-antisense-1	
SPNCRNA.1581		
SPNCRNA.1582	SPBC405.06-antisense-1	
SPNCRNA.1583		
SPNCRNA.1584	ptn1-antisense-1	
SPNCRNA.1585	caf5-antisense-1	
SPNCRNA.1586	sec2302-antisense-1	
SPNCRNA.1587	cdc7-antisense-1	
SPNCRNA.1588	spn7-antisense-1	
SPNCRNA.1589	SPBC19F8.04c-antisense-1	
SPNCRNA.159		
SPNCRNA.1590	gar1-antisense-1	
SPNCRNA.1591	nto1-antisense-1	
SPNCRNA.1592	dph2-antisense-1	
SPNCRNA.1593	acr1-antisense-1	
SPNCRNA.1594	rpl1801-antisense-1	
SPNCRNA.1595		
SPNCRNA.1596		
SPNCRNA.1597	SPBC3B8.03-antisense-1	
SPNCRNA.1598		
SPNCRNA.1599	ptk1-antisense-1	
SPNCRNA.16	prl16	
SPNCRNA.160		SPNG153
SPNCRNA.1600		
SPNCRNA.1601	SPBC2G2.17c-antisense-1	
SPNCRNA.1602	hop1-antisense-1	
SPNCRNA.1603	trs3-antisense-1	
SPNCRNA.1604		
SPNCRNA.1605		
SPNCRNA.1606		
SPNCRNA.1607		
SPNCRNA.1608	cbp1-antisense-2	
SPNCRNA.1609		
SPNCRNA.1610	rav1-antisense-1	
SPNCRNA.1611	hhf3-antisense-1	
SPNCRNA.1612		
SPNCRNA.1613	SPBC887.02-antisense-1	
SPNCRNA.1614	snx3-antisense-1	
SPNCRNA.1615	pus2-antisense-1	
SPNCRNA.1616		
SPNCRNA.1617	SPBC887.16-antisense-1	
SPNCRNA.1618	rft1-antisense-1	
SPNCRNA.1619		
SPNCRNA.1620	pgp2-antisense-1	
SPNCRNA.1621	mok13-antisense-1	
SPNCRNA.1622		
SPNCRNA.1623	tad2-antisense-1	
SPNCRNA.1624		
SPNCRNA.1625		
SPNCRNA.1626		
SPNCRNA.1627	rng9-antisense-1	
SPNCRNA.1628	ppm1-antisense-1	
SPNCRNA.1629	SPBP8B7.18c-antisense-1	
SPNCRNA.163		SPNG167
SPNCRNA.1630	mug30-antisense-1	
SPNCRNA.1631		
SPNCRNA.1632	utp4-antisense-1	
SPNCRNA.1633	pex14-antisense-1	
SPNCRNA.1634	SPBC13G1.05-antisense-1	
SPNCRNA.1635	did2-antisense-1	
SPNCRNA.1636	SPBC31F10.02-antisense-1	
SPNCRNA.1637	cwf4-antisense-1	
SPNCRNA.1638	hip1-antisense-1	
SPNCRNA.1639	hip3-antisense-1	
SPNCRNA.164		SPNG168
SPNCRNA.1640	vps13a-antisense-1	
SPNCRNA.1641	vps13a-antisense-2	
SPNCRNA.1642	SPBC21C3.07c-antisense-1	
SPNCRNA.1643	SPBC21C3.09c-antisense-1	
SPNCRNA.1644	spo4-antisense-1	
SPNCRNA.1645	sat1-antisense-1	
SPNCRNA.1646	pet117-antisense-1	
SPNCRNA.1647	SPBC1604.09c-antisense-1	
SPNCRNA.1648	SPBC1604.04-antisense-1	
SPNCRNA.1649		
SPNCRNA.1650		
SPNCRNA.1651		
SPNCRNA.1653	cwf28-antisense-1	
SPNCRNA.1654	SPBC3B9.04-antisense-1	
SPNCRNA.1655	rpa43-antisense-1	
SPNCRNA.1656	nup120-antisense-1	
SPNCRNA.1657		
SPNCRNA.1658	SPBC215.07c-antisense-1	
SPNCRNA.1659	arg4-antisense-1	
SPNCRNA.166		SPNG177
SPNCRNA.1660	SPBC215.10-antisense-1	
SPNCRNA.1661	cwf10-antisense-1	
SPNCRNA.1662	rev1-antisense-1	
SPNCRNA.1663	meu14-antisense-1	
SPNCRNA.1664	tim54-antisense-1	
SPNCRNA.1665	cdc23-antisense-1	
SPNCRNA.1666		
SPNCRNA.1667	SPBC56F2.07c-antisense-1	
SPNCRNA.1668	mug147-antisense-1	
SPNCRNA.1669		
SPNCRNA.1670		
SPNCRNA.1671	SPBC56F2.03-antisense-1	
SPNCRNA.1672		
SPNCRNA.1673		
SPNCRNA.1674		
SPNCRNA.1675	SPBC1861.05-antisense-1	
SPNCRNA.1676		
SPNCRNA.1677	doa10-antisense-1	
SPNCRNA.1678	trr1-antisense-1	
SPNCRNA.1679		
SPNCRNA.168		SPNG205
SPNCRNA.1680	rtt109-antisense-1	
SPNCRNA.1681		
SPNCRNA.1682	top3-antisense-1	
SPNCRNA.1683	ptf2-antisense-1	
SPNCRNA.1684		
SPNCRNA.1685	meu7-antisense-1	
SPNCRNA.1686	ufd1-antisense-1	
SPNCRNA.1687	vps10-antisense-1	
SPNCRNA.1688		
SPNCRNA.1689		
SPNCRNA.169		SPNG224
SPNCRNA.1690	cao2-antisense-1	
SPNCRNA.1691		
SPNCRNA.1692		
SPNCRNA.1693		
SPNCRNA.1694		
SPNCRNA.1695	SPBP4G3.03-antisense-1	
SPNCRNA.1696	nam3	
SPNCRNA.1697	gal1-antisense-1	
SPNCRNA.1698	nc-tgp1	INT_0_2957
SPNCRNA.17	meu11	prl17
SPNCRNA.1701	prl101	prl1
SPNCRNA.1702	prl104	prl4
SPNCRNA.1703	prl105	prl5
SPNCRNA.1704	prl107	prl7
SPNCRNA.1705	prl108	prl8
SPNCRNA.1706	prl106	prl6
SPNCRNA.1707	prl102	prl2
SPNCRNA.1708	prl103	prl3,SPNCRNA.5498
SPNCRNA.1709		
SPNCRNA.171		SPNG254
SPNCRNA.1710	adh1-antisense-1	adh1AS
SPNCRNA.1711	adh1-antisense-2	
SPNCRNA.1712	nc-pho1	prt
SPNCRNA.173		SPNG271
SPNCRNA.174		SPNG273
SPNCRNA.175		SPNG282
SPNCRNA.177		SPNG303
SPNCRNA.178		SPNG328-329
SPNCRNA.18		
SPNCRNA.181		SPNG336
SPNCRNA.182		SPNG345
SPNCRNA.184		SPNG371
SPNCRNA.185		SPNG373
SPNCRNA.186		SPNG375-76
SPNCRNA.187		SPNG394
SPNCRNA.188		SPNG408
SPNCRNA.189		SPNG413
SPNCRNA.19	prl19	
SPNCRNA.190		SPNG418
SPNCRNA.192		SPNG431
SPNCRNA.193		
SPNCRNA.194		SPNG442
SPNCRNA.195		SPNG446
SPNCRNA.197		SPNG459
SPNCRNA.198		SPNG491
SPNCRNA.199		SPNG474
SPNCRNA.20	prl20	
SPNCRNA.200		SPNG482
SPNCRNA.2000		
SPNCRNA.2001		
SPNCRNA.2002		
SPNCRNA.2003		
SPNCRNA.2004		
SPNCRNA.2005		
SPNCRNA.2006		
SPNCRNA.2007		
SPNCRNA.2008		
SPNCRNA.2009		
SPNCRNA.201		SPNG484
SPNCRNA.2010		
SPNCRNA.2011		
SPNCRNA.2012		
SPNCRNA.2013		
SPNCRNA.2014		
SPNCRNA.2015		
SPNCRNA.2016		
SPNCRNA.2017		
SPNCRNA.2018		
SPNCRNA.2019		
SPNCRNA.202		SPNG489-90
SPNCRNA.2020		
SPNCRNA.2021		
SPNCRNA.2022		
SPNCRNA.2023		
SPNCRNA.2024		
SPNCRNA.2025		
SPNCRNA.2026		
SPNCRNA.2027		
SPNCRNA.2028		
SPNCRNA.2029		
SPNCRNA.2030		
SPNCRNA.2031		
SPNCRNA.2032		
SPNCRNA.2033		
SPNCRNA.2034		
SPNCRNA.2035		
SPNCRNA.2036		
SPNCRNA.2037		
SPNCRNA.2038		
SPNCRNA.2039		
SPNCRNA.204		SPNG502
SPNCRNA.2040		
SPNCRNA.2041		
SPNCRNA.2042		
SPNCRNA.2043		
SPNCRNA.2044		
SPNCRNA.2045		
SPNCRNA.2046		
SPNCRNA.2047		
SPNCRNA.2048		
SPNCRNA.2049		
SPNCRNA.205		SPNG503
SPNCRNA.2050		
SPNCRNA.2051		
SPNCRNA.2052		
SPNCRNA.2053		
SPNCRNA.2054		
SPNCRNA.2055		
SPNCRNA.2056		
SPNCRNA.2057		
SPNCRNA.2058		
SPNCRNA.2059		
SPNCRNA.2060		
SPNCRNA.2061		
SPNCRNA.2062		
SPNCRNA.2063		
SPNCRNA.2064		
SPNCRNA.2065		
SPNCRNA.2066		
SPNCRNA.2067		
SPNCRNA.2068		
SPNCRNA.2069		
SPNCRNA.2070		
SPNCRNA.2071		
SPNCRNA.2072		
SPNCRNA.2073		
SPNCRNA.2074		
SPNCRNA.2075		
SPNCRNA.2076		
SPNCRNA.2077		
SPNCRNA.2078		
SPNCRNA.2079		
SPNCRNA.208		SPNG524
SPNCRNA.2080		
SPNCRNA.2081		
SPNCRNA.2082		
SPNCRNA.2083		
SPNCRNA.2084		
SPNCRNA.2085		
SPNCRNA.2086		
SPNCRNA.2087		
SPNCRNA.2088		
SPNCRNA.2089		
SPNCRNA.209		SPNG543
SPNCRNA.2090		
SPNCRNA.2091		
SPNCRNA.2092		
SPNCRNA.2093		
SPNCRNA.2094		
SPNCRNA.2095		
SPNCRNA.2096		
SPNCRNA.2097		
SPNCRNA.2098		
SPNCRNA.2099		
SPNCRNA.21	prl21	
SPNCRNA.210		SPNG549
SPNCRNA.2100		
SPNCRNA.2101		
SPNCRNA.2102		
SPNCRNA.2103		
SPNCRNA.2104		
SPNCRNA.2105		
SPNCRNA.2106		
SPNCRNA.2107		
SPNCRNA.2108		
SPNCRNA.2109		
SPNCRNA.2110		
SPNCRNA.2111		
SPNCRNA.2112		
SPNCRNA.2113		
SPNCRNA.2114		
SPNCRNA.2115		
SPNCRNA.2116		
SPNCRNA.2117		
SPNCRNA.2118		
SPNCRNA.2119		
SPNCRNA.212		SPNG580-82
SPNCRNA.2120		
SPNCRNA.2121		
SPNCRNA.2122		
SPNCRNA.2123		
SPNCRNA.2124		
SPNCRNA.2125		
SPNCRNA.2126		
SPNCRNA.2127		
SPNCRNA.2128		
SPNCRNA.2129		
SPNCRNA.213		SPNG583
SPNCRNA.2130		
SPNCRNA.2131		
SPNCRNA.2132		
SPNCRNA.2133		
SPNCRNA.2134		
SPNCRNA.2135		
SPNCRNA.2136		
SPNCRNA.2137		
SPNCRNA.2138		
SPNCRNA.2139		
SPNCRNA.214	ter1	SPNG585,SPNCRNA.884
SPNCRNA.2140		
SPNCRNA.2141		
SPNCRNA.2142		
SPNCRNA.2143		
SPNCRNA.2144		
SPNCRNA.2145		
SPNCRNA.2146		
SPNCRNA.2147		
SPNCRNA.2148		
SPNCRNA.2149		
SPNCRNA.215		SPNG586
SPNCRNA.2150		
SPNCRNA.2151		
SPNCRNA.2152		
SPNCRNA.2153		
SPNCRNA.2154		
SPNCRNA.2155		
SPNCRNA.2156		
SPNCRNA.2157		
SPNCRNA.2158		
SPNCRNA.2159		
SPNCRNA.216		SPNG589
SPNCRNA.2160		
SPNCRNA.2161		
SPNCRNA.2162		
SPNCRNA.2163		
SPNCRNA.2164		
SPNCRNA.2165		
SPNCRNA.2166		
SPNCRNA.2167		
SPNCRNA.2168		
SPNCRNA.2169		
SPNCRNA.217		SPNG593
SPNCRNA.2170		
SPNCRNA.2171		
SPNCRNA.2172		
SPNCRNA.2173		
SPNCRNA.2174		
SPNCRNA.2175		
SPNCRNA.2176		
SPNCRNA.2177		
SPNCRNA.2178		
SPNCRNA.2179		
SPNCRNA.218		SPNG596
SPNCRNA.2180		
SPNCRNA.2181		
SPNCRNA.2182		
SPNCRNA.2183		
SPNCRNA.2184		
SPNCRNA.2185		
SPNCRNA.2186		
SPNCRNA.2187		
SPNCRNA.2188		
SPNCRNA.2189		
SPNCRNA.219		SPNG598
SPNCRNA.2190		
SPNCRNA.2191		
SPNCRNA.2192		
SPNCRNA.2193		
SPNCRNA.2194		
SPNCRNA.2195		
SPNCRNA.2196		
SPNCRNA.2197		
SPNCRNA.2198		
SPNCRNA.2199		
SPNCRNA.22	prl22	
SPNCRNA.220		SPNG169
SPNCRNA.2200		
SPNCRNA.2201		
SPNCRNA.2202		
SPNCRNA.2203		
SPNCRNA.2204		
SPNCRNA.2205		
SPNCRNA.2206		
SPNCRNA.2207		
SPNCRNA.2208		
SPNCRNA.2209		
SPNCRNA.2210		
SPNCRNA.2211		
SPNCRNA.2212		
SPNCRNA.2213		
SPNCRNA.2214		
SPNCRNA.2215		
SPNCRNA.2216		
SPNCRNA.2217		
SPNCRNA.2218		
SPNCRNA.2219		
SPNCRNA.222		SPNG659
SPNCRNA.2220		
SPNCRNA.2221		
SPNCRNA.2222		
SPNCRNA.2223		
SPNCRNA.2224		
SPNCRNA.2225		
SPNCRNA.2226		
SPNCRNA.2227		
SPNCRNA.2228		
SPNCRNA.2229		
SPNCRNA.2230		
SPNCRNA.2231		
SPNCRNA.2232		
SPNCRNA.2233		
SPNCRNA.2234		
SPNCRNA.2235		
SPNCRNA.2236		
SPNCRNA.2237		
SPNCRNA.2238		
SPNCRNA.2239		
SPNCRNA.2240		
SPNCRNA.2241		
SPNCRNA.2242		
SPNCRNA.2243		
SPNCRNA.2244		
SPNCRNA.2245		
SPNCRNA.2246		
SPNCRNA.2247		
SPNCRNA.2248		
SPNCRNA.2249		
SPNCRNA.2250		
SPNCRNA.2251		
SPNCRNA.2252		
SPNCRNA.2253		
SPNCRNA.2254		
SPNCRNA.2255		
SPNCRNA.2256		
SPNCRNA.2257		
SPNCRNA.2258		
SPNCRNA.2259		
SPNCRNA.226		SPNG688
SPNCRNA.2260		
SPNCRNA.2261		
SPNCRNA.2262		
SPNCRNA.2263		
SPNCRNA.2264		
SPNCRNA.2265		
SPNCRNA.2266		
SPNCRNA.2267		
SPNCRNA.2268		
SPNCRNA.2269		
SPNCRNA.227		SPNG689
SPNCRNA.2270		
SPNCRNA.2271		
SPNCRNA.2272		
SPNCRNA.2273		
SPNCRNA.2274		
SPNCRNA.2275		
SPNCRNA.2276		
SPNCRNA.2277		
SPNCRNA.2278		
SPNCRNA.2279		
SPNCRNA.228		SPNG693
SPNCRNA.2280		
SPNCRNA.2281		
SPNCRNA.2282		
SPNCRNA.2283		
SPNCRNA.2284		
SPNCRNA.2285		
SPNCRNA.2286		
SPNCRNA.2287		
SPNCRNA.2288		
SPNCRNA.2289		
SPNCRNA.229		SPNG701
SPNCRNA.2290		
SPNCRNA.2291		
SPNCRNA.2292		
SPNCRNA.2293		
SPNCRNA.2294		
SPNCRNA.2295		
SPNCRNA.2296		
SPNCRNA.2297		
SPNCRNA.2298		
SPNCRNA.2299		
SPNCRNA.23	prl23	
SPNCRNA.230	nam5	SPNG707
SPNCRNA.2300		
SPNCRNA.2301		
SPNCRNA.2302		
SPNCRNA.2303		
SPNCRNA.2304		
SPNCRNA.2305		
SPNCRNA.2306		
SPNCRNA.2307		
SPNCRNA.2308		
SPNCRNA.2309		
SPNCRNA.231		SPNG722
SPNCRNA.2310		
SPNCRNA.2311		
SPNCRNA.2312		
SPNCRNA.2313		
SPNCRNA.2314		
SPNCRNA.2315		
SPNCRNA.2316		
SPNCRNA.2317		
SPNCRNA.2318		
SPNCRNA.2319		
SPNCRNA.232		SPNG725
SPNCRNA.2320		
SPNCRNA.2321		
SPNCRNA.2322		
SPNCRNA.2323		
SPNCRNA.2324		
SPNCRNA.2325		
SPNCRNA.2326		
SPNCRNA.2327		
SPNCRNA.2328		
SPNCRNA.2329		
SPNCRNA.233		SPNG728
SPNCRNA.2330		
SPNCRNA.2331		
SPNCRNA.2332		
SPNCRNA.2333		
SPNCRNA.2334		
SPNCRNA.2335		
SPNCRNA.2336		
SPNCRNA.2337		
SPNCRNA.2338		
SPNCRNA.2339		
SPNCRNA.234		SPNG746
SPNCRNA.2340		
SPNCRNA.2341		
SPNCRNA.2342		
SPNCRNA.2343		
SPNCRNA.2344		
SPNCRNA.2345		
SPNCRNA.2346		
SPNCRNA.2347		
SPNCRNA.2348		
SPNCRNA.2349		
SPNCRNA.2350		
SPNCRNA.2351		
SPNCRNA.2352		
SPNCRNA.2353		
SPNCRNA.2354		
SPNCRNA.2355		
SPNCRNA.2356		
SPNCRNA.2357		
SPNCRNA.2358		
SPNCRNA.2359		
SPNCRNA.236		SPNG760
SPNCRNA.2360		
SPNCRNA.2361		
SPNCRNA.2362		
SPNCRNA.2363		
SPNCRNA.2364		
SPNCRNA.2365		
SPNCRNA.2366		
SPNCRNA.2367		
SPNCRNA.2368		
SPNCRNA.2369		
SPNCRNA.237		SPNG762
SPNCRNA.2370		
SPNCRNA.2371		
SPNCRNA.2372		
SPNCRNA.2373		
SPNCRNA.2374		
SPNCRNA.2375		
SPNCRNA.2376		
SPNCRNA.2377		
SPNCRNA.2378		
SPNCRNA.2379		
SPNCRNA.2380		
SPNCRNA.2381		
SPNCRNA.2382		
SPNCRNA.2383		
SPNCRNA.2384		
SPNCRNA.2385		
SPNCRNA.2386		
SPNCRNA.2387		
SPNCRNA.2388		
SPNCRNA.2389		
SPNCRNA.239		SPNG774,SPNCRNA.951
SPNCRNA.2390		
SPNCRNA.2391		
SPNCRNA.2392		
SPNCRNA.2393		
SPNCRNA.2394		
SPNCRNA.2395		
SPNCRNA.2396		
SPNCRNA.2397		
SPNCRNA.2398		
SPNCRNA.2399		
SPNCRNA.24	prl24	
SPNCRNA.240		SPNG776
SPNCRNA.2400		
SPNCRNA.2401		
SPNCRNA.2402		
SPNCRNA.2403		
SPNCRNA.2404		
SPNCRNA.2405		
SPNCRNA.2406		
SPNCRNA.2407		
SPNCRNA.2408		
SPNCRNA.2409		
SPNCRNA.2410		
SPNCRNA.2411		
SPNCRNA.2412		
SPNCRNA.2413		
SPNCRNA.2414		
SPNCRNA.2415		
SPNCRNA.2416		
SPNCRNA.2417		
SPNCRNA.2418		
SPNCRNA.2419		
SPNCRNA.242		SPNG807
SPNCRNA.2420		
SPNCRNA.2421		
SPNCRNA.2422		
SPNCRNA.2423		
SPNCRNA.2424		
SPNCRNA.2425		
SPNCRNA.2426		
SPNCRNA.2427		
SPNCRNA.2428		
SPNCRNA.2429		
SPNCRNA.243		SPNG821
SPNCRNA.2430		
SPNCRNA.2431		
SPNCRNA.2432		
SPNCRNA.2433		
SPNCRNA.2434		
SPNCRNA.2435		
SPNCRNA.2436		
SPNCRNA.2437		
SPNCRNA.2438		
SPNCRNA.2439		
SPNCRNA.244		SPNG841
SPNCRNA.2440		
SPNCRNA.2441		
SPNCRNA.2442		
SPNCRNA.2443		
SPNCRNA.2444		
SPNCRNA.2445		
SPNCRNA.2446		
SPNCRNA.2447		
SPNCRNA.2448		
SPNCRNA.2449		
SPNCRNA.2450		
SPNCRNA.2451		
SPNCRNA.2452		
SPNCRNA.2453		
SPNCRNA.2454		
SPNCRNA.2455		
SPNCRNA.2456		
SPNCRNA.2457		
SPNCRNA.2458		
SPNCRNA.2459		
SPNCRNA.246		SPNG844
SPNCRNA.2460		
SPNCRNA.2461		
SPNCRNA.2462		
SPNCRNA.2463		
SPNCRNA.2464		
SPNCRNA.2465		
SPNCRNA.2466		
SPNCRNA.2467		
SPNCRNA.2468		
SPNCRNA.2469		
SPNCRNA.247		SPNG847
SPNCRNA.2470		
SPNCRNA.2471		
SPNCRNA.2472		
SPNCRNA.2473		
SPNCRNA.2474		
SPNCRNA.2475		
SPNCRNA.2476		
SPNCRNA.2477		
SPNCRNA.2478		
SPNCRNA.2479		
SPNCRNA.248		SPNG869
SPNCRNA.2480		
SPNCRNA.2481		
SPNCRNA.2482		
SPNCRNA.2483		
SPNCRNA.2484		
SPNCRNA.2485		
SPNCRNA.2486		
SPNCRNA.2487		
SPNCRNA.2488		
SPNCRNA.2489		
SPNCRNA.249		SPNG873
SPNCRNA.2490		
SPNCRNA.2491		
SPNCRNA.2492		
SPNCRNA.2493		
SPNCRNA.2494		
SPNCRNA.2495		
SPNCRNA.2496		
SPNCRNA.2497		
SPNCRNA.2498		
SPNCRNA.2499		
SPNCRNA.25	prl25	atp7-antisense-1
SPNCRNA.2500		
SPNCRNA.2501		
SPNCRNA.2502		
SPNCRNA.2503		
SPNCRNA.2504		
SPNCRNA.2505		
SPNCRNA.2506		
SPNCRNA.2507		
SPNCRNA.2508		
SPNCRNA.2509		
SPNCRNA.2510		
SPNCRNA.2511		
SPNCRNA.2512		
SPNCRNA.2513		
SPNCRNA.2514		
SPNCRNA.2515		
SPNCRNA.2516		
SPNCRNA.2517		
SPNCRNA.2518		
SPNCRNA.2519		
SPNCRNA.252		
SPNCRNA.2520		
SPNCRNA.2521		
SPNCRNA.2522		
SPNCRNA.2523		
SPNCRNA.2524		
SPNCRNA.2525		
SPNCRNA.2526		
SPNCRNA.2527		
SPNCRNA.2528		
SPNCRNA.2529		
SPNCRNA.253		SPNG905
SPNCRNA.2530		
SPNCRNA.2531		
SPNCRNA.2532		
SPNCRNA.2533		
SPNCRNA.2534		
SPNCRNA.2535		
SPNCRNA.2536		
SPNCRNA.2537		
SPNCRNA.2538		
SPNCRNA.2539		
SPNCRNA.254		SPNG919
SPNCRNA.2540		
SPNCRNA.2541		
SPNCRNA.2542		
SPNCRNA.2543		
SPNCRNA.2544		
SPNCRNA.2545		
SPNCRNA.2546		
SPNCRNA.2547		
SPNCRNA.2548		
SPNCRNA.2549		
SPNCRNA.255		SPNG920
SPNCRNA.2550		
SPNCRNA.2551		
SPNCRNA.2552		
SPNCRNA.2553		
SPNCRNA.2554		
SPNCRNA.2555		
SPNCRNA.2556		
SPNCRNA.2557		
SPNCRNA.2558		
SPNCRNA.2559		
SPNCRNA.256		SPNG937
SPNCRNA.2560		
SPNCRNA.2561		
SPNCRNA.2562		
SPNCRNA.2563		
SPNCRNA.2564		
SPNCRNA.2565		
SPNCRNA.2566		
SPNCRNA.2567		
SPNCRNA.2568		
SPNCRNA.2569		
SPNCRNA.257		SPNG944
SPNCRNA.2570		
SPNCRNA.2571		
SPNCRNA.2572		
SPNCRNA.2573		
SPNCRNA.2574		
SPNCRNA.2575		
SPNCRNA.2576		
SPNCRNA.2577		
SPNCRNA.2578		
SPNCRNA.2579		
SPNCRNA.258		SPNG950
SPNCRNA.2580		
SPNCRNA.2581		
SPNCRNA.2582		
SPNCRNA.2583		
SPNCRNA.2584		
SPNCRNA.2585		
SPNCRNA.2586		
SPNCRNA.2587		
SPNCRNA.2588		
SPNCRNA.2589		
SPNCRNA.2590		
SPNCRNA.2591		
SPNCRNA.2592		
SPNCRNA.2593		
SPNCRNA.2594		
SPNCRNA.2595		
SPNCRNA.2596		
SPNCRNA.2597		
SPNCRNA.2598		
SPNCRNA.2599		
SPNCRNA.26	prl26	
SPNCRNA.260		SPNG987
SPNCRNA.2600		
SPNCRNA.2601		
SPNCRNA.2602		
SPNCRNA.2603		
SPNCRNA.2604		
SPNCRNA.2605		
SPNCRNA.2606		
SPNCRNA.2607		
SPNCRNA.2608		
SPNCRNA.2609		
SPNCRNA.261		SPNG996
SPNCRNA.2610		
SPNCRNA.2611		
SPNCRNA.2612		
SPNCRNA.2613		
SPNCRNA.2614		
SPNCRNA.2615		
SPNCRNA.2616		
SPNCRNA.2617		
SPNCRNA.2618		
SPNCRNA.2619		
SPNCRNA.2620		
SPNCRNA.2621		
SPNCRNA.2622		
SPNCRNA.2623		
SPNCRNA.2624		
SPNCRNA.2625		
SPNCRNA.2626		
SPNCRNA.2627		
SPNCRNA.2628		
SPNCRNA.2629		
SPNCRNA.263		SPNG1019
SPNCRNA.2630		
SPNCRNA.2631		
SPNCRNA.2632		
SPNCRNA.2633		
SPNCRNA.2634		
SPNCRNA.2635		
SPNCRNA.2636		
SPNCRNA.2637		
SPNCRNA.2638		
SPNCRNA.2639		
SPNCRNA.264		SPNG1028
SPNCRNA.2640		
SPNCRNA.2641		
SPNCRNA.2642		
SPNCRNA.2643		
SPNCRNA.2644		
SPNCRNA.2645		
SPNCRNA.2646		
SPNCRNA.2647		
SPNCRNA.2648		
SPNCRNA.2649		
SPNCRNA.265		SPNG1030
SPNCRNA.2650		
SPNCRNA.2651		
